instant,dteday,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_mul_atemp,hum_mul_windspeed,temp_div_atemp,temp_mul_temp,weathersit_div_temp,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3
572,2012-07-25,0.724167,0.654054,0.45,0.1648,1383,6790,8173,0.42778663491600005,0.07416,1.1071975708427744,0.524417843889,1.3808969478034763,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
573,2012-07-26,0.776667,0.739263,0.5966670000000001,0.28481300000000004,1036,5825,6861,0.546509783169,0.16993851827100004,1.0505963371628229,0.603211628889,1.2875530954707746,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
574,2012-07-27,0.781667,0.734217,0.594583,0.15299200000000002,1259,5645,6904,0.539074603089,0.090966442336,1.0646266703168137,0.611003298889,1.279317151677121,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
575,2012-07-28,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,0.486651340816,0.09650794755,1.0834699915711492,0.571283523889,1.3230435823786473,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
576,2012-07-29,0.7216670000000001,0.667933,0.62375,0.170396,2153,4444,6597,0.446134492489,0.106284505,1.0804481886656296,0.520803258889,1.385680653265287,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
577,2012-07-30,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,0.46920719016900003,0.10273136875,1.0669297373526796,0.534116873889,1.3683016503086205,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
578,2012-07-31,0.713333,0.662896,0.704167,0.165425,968,6248,7216,0.43943110681600006,0.11648682597499999,1.076085841519635,0.508843968889,1.401869813957857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
579,2012-08-01,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,0.44529996686400003,0.09564877249999999,1.075215642551865,0.51480625,1.3937282229965156,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
580,2012-08-02,0.7525,0.707088,0.659583,0.129354,983,6278,7261,0.49997343974400005,0.085319699382,1.0642239721222817,0.5662562499999999,1.3289036544850499,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
581,2012-08-03,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,0.5225366996890001,0.13864636,1.0594383199122384,0.5865001838889999,2.611535413073085,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
582,2012-08-04,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,0.564402105289,0.15790748751400002,1.0559934084686269,0.6293772488889999,1.260504731304509,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
583,2012-08-05,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,0.534476504241,0.18949970249999998,1.0520983368418462,0.5916178738890001,1.3001077789348736,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
584,2012-08-06,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,0.5044493805160001,0.084619118118,1.0594920633132745,0.5662562499999999,2.6578073089700998,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
585,2012-08-07,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,0.48667505964100005,0.082274005,1.0547747272516164,0.5414502038889999,2.7180080262777015,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
586,2012-08-08,0.75,0.707717,0.672917,0.1107,1263,6271,7534,0.500863352089,0.0744919119,1.0597456327882473,0.5625,2.6666666666666665,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
587,2012-08-09,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,0.489311442064,0.0968470937,1.080520880390217,0.571283523889,1.3230435823786473,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
588,2012-08-10,0.7158329999999999,0.667942,0.7158329999999999,0.238813,1065,4721,5786,0.4461465153640001,0.170950226229,1.0716993391641787,0.5124168838889999,2.7939477503831203,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
589,2012-08-11,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,0.40738476328900003,0.151331969243,1.08496914300755,0.47955625,2.888086642599278,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
590,2012-08-12,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,0.415482087241,0.06498244750400001,1.0872724677657821,0.49116689388900003,1.42687344916692,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
591,2012-08-13,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,0.438580360516,0.074292340404,1.0884539768729218,0.5196002138889999,1.3872838785127763,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
592,2012-08-14,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,0.458029814841,0.116155216386,1.073713871145529,0.5280449288889999,1.3761461577311205,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
593,2012-08-15,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,0.42776439736899996,0.105187225493,1.0804694535630248,0.49937824888900006,1.4150936721256262,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
594,2012-08-16,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,0.42861637734400004,0.07361580393200001,1.0984881348061977,0.517201173889,1.3904976173823327,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
596,2012-08-18,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,0.38201176104100004,0.107313030711,1.0975001253901249,0.46013565888899993,1.474202198625159,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
597,2012-08-19,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,0.36427743091600007,0.061523612150000004,1.0534815443191494,0.404283603889,3.1454800238427385,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
598,2012-08-20,0.635833,0.595967,0.734167,0.12997899999999998,1026,5504,6530,0.35517666508900003,0.09542629249299998,1.0668929655501058,0.404283603889,3.1454800238427385,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
599,2012-08-21,0.649167,0.601025,0.67375,0.07277080000000001,1081,5925,7006,0.36123105062500005,0.049029326500000005,1.0800998294580093,0.4214177938890001,1.5404356660150622,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
600,2012-08-22,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,0.38670239731600003,0.0475876276139,1.0734030817523084,0.44555625,1.4981273408239701,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
601,2012-08-23,0.695833,0.637008,0.635833,0.08459580000000001,1363,6402,7765,0.40577919206400004,0.053788801301400006,1.092345779016904,0.484183563889,1.437126436946796,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
602,2012-08-24,0.7025,0.6471,0.615,0.07214580000000001,1325,6257,7582,0.41873841,0.04436966700000001,1.085612733735126,0.49350625000000004,2.8469750889679717,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
603,2012-08-25,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,0.382784740416,0.174242618136,1.0694541422604962,0.43780321888900003,3.0226685024340036,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
604,2012-08-26,0.6533329999999999,0.595996,0.845833,0.228858,1483,3772,5255,0.35521123201599997,0.193575648714,1.0962036657964147,0.4268440088889999,3.061226051645945,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
605,2012-08-27,0.703333,0.654688,0.730417,0.128733,989,5928,6917,0.42861637734400004,0.09402877166099999,1.0743025685517376,0.49467730888899997,1.4218016217069298,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
606,2012-08-28,0.728333,0.66605,0.62,0.190925,935,6105,7040,0.4436226025,0.1183735,1.0935109976728474,0.530468958889,1.3729983400450068,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
607,2012-08-29,0.685,0.635733,0.552083,0.112562,1177,6520,7697,0.40415644728899996,0.062143566645999994,1.07749637033157,0.46922500000000006,1.4598540145985401,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
608,2012-08-30,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,0.426120422841,0.045531010663899994,1.0825516752223954,0.49937824888900006,1.4150936721256262,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
609,2012-08-31,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,0.47527236,0.0990131375,1.1084522773426169,0.583951203889,1.3086144782488645,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
610,2012-09-01,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,0.493722643716,0.072250997271,1.0721251142098387,0.5675106088890001,2.6548684313577127,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
611,2012-09-02,0.696667,0.649,0.815,0.06407080000000001,2613,3197,5810,0.42120100000000005,0.052217702000000005,1.073446841294299,0.48534490888900006,2.8708120235349166,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
612,2012-09-03,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,0.43775293364100004,0.119511473793,1.069330395130806,0.50055625,1.4134275618374559,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
613,2012-09-04,0.725833,0.686888,0.755,0.236321,867,5997,6864,0.4718151245440001,0.178422355,1.0566977440281384,0.5268335438889999,1.3777273835717032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
614,2012-09-05,0.736667,0.708983,0.74125,0.187808,832,6280,7112,0.5026568942890001,0.13921268,1.039047480687125,0.542678268889,1.3574654491106566,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
615,2012-09-06,0.696667,0.655329,0.810417,0.142421,611,5592,6203,0.42945609824100006,0.115420399557,1.0630797660411793,0.48534490888900006,2.8708120235349166,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
616,2012-09-07,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,0.431917097616,0.1263743675,1.0701897736471475,0.49467730888899997,1.4218016217069298,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
617,2012-09-08,0.6591670000000001,0.611121,0.799167,0.281104,1557,4419,5976,0.37346887664100004,0.224649040368,1.0786194550669999,0.4345011338890001,3.0341324732579147,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
618,2012-09-09,0.61,0.578925,0.5475,0.224496,2570,5657,8227,0.335154155625,0.12291156,1.0536770738869456,0.3721,1.639344262295082,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
619,2012-09-10,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,0.31996444771599997,0.13032667375,1.0312540881881858,0.340277388889,1.7142866938781107,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
620,2012-09-11,0.5775,0.554292,0.52,0.09205419999999999,1070,6697,7767,0.307239621264,0.047868183999999994,1.041869628282566,0.33350625,1.7316017316017316,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
621,2012-09-12,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,0.324985505625,0.07608608521799999,1.0510318817699427,0.35900109388900003,1.6689837724707803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
622,2012-09-13,0.6125,0.579558,0.637083,0.08272080000000001,1054,6750,7804,0.33588747536400004,0.0527000154264,1.0568398676232578,0.3751562500000001,1.6326530612244896,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
623,2012-09-14,0.633333,0.594083,0.6725,0.10386300000000001,1379,6630,8009,0.352934610889,0.06984786750000001,1.0660682093242864,0.40111068888900003,1.5789481994464207,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
624,2012-09-15,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,0.343240141689,0.12417311750699998,1.0383465871947046,0.370069038889,1.6438365171706943,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
625,2012-09-16,0.58,0.563125,0.57,0.09018330000000001,2166,5167,7333,0.317109765625,0.051404481,1.029966703662597,0.3364,1.7241379310344829,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
626,2012-09-17,0.580833,0.55305,0.734583,0.15174200000000002,1022,5847,6869,0.3058643025000001,0.11146709358600002,1.0502359641985355,0.33736697388900005,3.4433305270189534,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
627,2012-09-18,0.623333,0.565067,0.8725,0.357587,371,3702,4073,0.319300714489,0.3119946575,1.103113436105807,0.388544028889,3.2085578655389653,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
628,2012-09-19,0.5525,0.540404,0.536667,0.215175,788,6803,7591,0.292036483216,0.115477321725,1.0223832540099629,0.30525625,1.8099547511312217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
629,2012-09-20,0.546667,0.532192,0.618333,0.11816700000000001,939,6781,7720,0.283228324864,0.073066555611,1.0271988304972641,0.298844808889,1.8292671772761113,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
630,2012-09-21,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,0.327150824841,0.10314064375,1.0475478651889694,0.35900109388900003,1.6689837724707803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
631,2012-09-22,0.65,0.610488,0.646667,0.283583,2512,5883,8395,0.37269559814400005,0.18338376786099997,1.0647219928974854,0.42250000000000004,1.5384615384615383,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
632,2012-09-23,0.529167,0.518933,0.46708299999999997,0.22325799999999998,2454,5453,7907,0.269291458489,0.10428001641399999,1.0197212356893859,0.28001771388900004,1.889762589125928,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
633,2012-09-24,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,0.252519315169,0.070193352468,1.0231914398234474,0.26436770388900005,1.9448933906687904,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
634,2012-09-25,0.55,0.544179,0.57,0.236321,845,6693,7538,0.29613078404099996,0.13470296999999998,1.010696847912176,0.30250000000000005,1.8181818181818181,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
635,2012-09-26,0.635,0.5966130000000001,0.630833,0.2444,787,6946,7733,0.3559470717690001,0.1541755852,1.0643415413341646,0.403225,1.574803149606299,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
636,2012-09-27,0.65,0.607975,0.690833,0.13434200000000002,751,6642,7393,0.36963360062500006,0.09280788688600002,1.0691229080143099,0.42250000000000004,3.0769230769230766,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
637,2012-09-28,0.619167,0.585863,0.69,0.164179,1045,6370,7415,0.343235454769,0.11328350999999999,1.0568460544530036,0.383367773889,3.2301463094770875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
638,2012-09-29,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,0.281213847616,0.12357008086799999,1.0230135622369394,0.29430625,1.8433179723502304,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
639,2012-09-30,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,0.26797498156899996,0.078725455014,1.0173935552666504,0.277378128889,1.8987329754854585,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
640,2012-10-01,0.520833,0.512,0.649167,0.09080419999999999,763,6015,6778,0.262144,0.05894709010139999,1.017251953125,0.271267013889,3.8400024576015728,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
641,2012-10-02,0.5908329999999999,0.542333,0.871667,0.104475,315,4324,4639,0.29412508288899997,0.091067409825,1.0894284507857719,0.34908363388899993,5.077576912596284,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
642,2012-10-03,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,0.35896035168900003,0.05282072875,1.0974191039385244,0.43230624999999995,3.0418250950570345,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
643,2012-10-04,0.6575,0.607975,0.722917,0.117546,891,6437,7328,0.36963360062500006,0.08497600168200001,1.081458941568321,0.43230624999999995,3.0418250950570345,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
644,2012-10-05,0.615,0.580187,0.6275,0.10635,1516,6640,8156,0.336616954969,0.06673462499999999,1.0600030679763592,0.378225,1.6260162601626016,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
645,2012-10-06,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,0.290004867441,0.178013360175,1.0290536487899264,0.30710106388899994,1.804510192775824,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
646,2012-10-07,0.415833,0.419813,0.708333,0.14116199999999998,781,2729,3510,0.176242954969,0.09998970294599999,0.9905195884834439,0.172917083889,4.809623093886247,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
647,2012-10-08,0.383333,0.387608,0.709583,0.189679,874,4604,5478,0.150239961664,0.134592993857,0.9889708158758332,0.146944188889,5.217395841213775,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
648,2012-10-09,0.446667,0.438112,0.761667,0.1903,601,5791,6392,0.191942124544,0.1449452301,1.0195269702724417,0.19951140888899999,4.477608598799553,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
649,2012-10-10,0.514167,0.503142,0.630833,0.18782100000000002,780,6911,7691,0.253151872164,0.118483684893,1.0219123030873989,0.26436770388900005,1.9448933906687904,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
650,2012-10-11,0.435,0.431167,0.463333,0.181596,834,6736,7570,0.185904981889,0.084139419468,1.0088898269116142,0.189225,2.2988505747126435,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
651,2012-10-12,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,0.187550491041,0.126753848364,1.0102269604753031,0.19140625,2.2857142857142856,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
652,2012-10-13,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,0.15319082881600002,0.072279348786,1.0049489519565862,0.154710848889,2.5423750359110473,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
653,2012-10-14,0.521667,0.508204,0.640417,0.27861199999999997,2080,4559,6639,0.258271305616,0.17842786120399998,1.0264913302532055,0.272136458889,1.9169316824717684,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
654,2012-10-15,0.561667,0.53915,0.7075,0.296037,760,5115,5875,0.29068272250000005,0.2094461775,1.0417638876008533,0.31546981888900005,3.5608287472826423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
655,2012-10-16,0.468333,0.460846,0.558333,0.182221,922,6612,7534,0.21237903571599998,0.101739997593,1.0162462080608272,0.219335798889,2.1352328364646525,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
656,2012-10-17,0.455833,0.450108,0.692917,0.101371,979,6482,7461,0.20259721166400002,0.070241689207,1.012719169621513,0.207783723889,2.193785882110334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
657,2012-10-18,0.5225,0.512625,0.728333,0.23693699999999998,1008,6501,7509,0.262784390625,0.172569036021,1.0192635942453059,0.27300624999999995,3.8277511961722492,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
658,2012-10-19,0.563333,0.537896,0.815,0.134954,753,4671,5424,0.289332106816,0.10998750999999998,1.0472898106697204,0.31734406888899996,3.5502979587561887,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
659,2012-10-20,0.484167,0.472842,0.572917,0.11753699999999999,2806,5284,8090,0.22357955696399998,0.067338945429,1.023950918065654,0.234417683889,2.065403053078793,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
660,2012-10-21,0.464167,0.456429,0.51,0.166054,2132,4692,6824,0.208327432041,0.08468754,1.0169533487136007,0.215451003889,2.1543970165910116,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
661,2012-10-22,0.4875,0.482942,0.568333,0.08148330000000001,830,6228,7058,0.23323297536399998,0.0463096483389,1.0094379863420453,0.23765624999999999,2.0512820512820515,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
662,2012-10-23,0.544167,0.530304,0.641667,0.09454580000000001,841,6625,7466,0.281222332416,0.06066691984860001,1.0261416093410571,0.29611772388899993,1.8376711560973011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
663,2012-10-24,0.5875,0.558721,0.63625,0.07277919999999999,795,6898,7693,0.312169155841,0.04630576599999999,1.0515087136513572,0.34515625000000005,1.702127659574468,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
664,2012-10-25,0.55,0.529688,0.800417,0.124375,875,6484,7359,0.28056937734400006,0.09955186437500001,1.038347102445213,0.30250000000000005,3.6363636363636362,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
665,2012-10-26,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,0.27326756250000006,0.106911863761,1.044156862745098,0.297933663889,3.6641243750377863,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
666,2012-10-27,0.53,0.515133,0.72,0.235692,2643,5209,7852,0.2653620076889999,0.16969824,1.0288605078688418,0.28090000000000004,3.773584905660377,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
667,2012-10-28,0.4775,0.467771,0.694583,0.398008,998,3461,4459,0.218809708441,0.276449590664,1.0207986386501087,0.22800625,4.18848167539267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
